DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
30-Dec-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.28,1.3,1.3,1.37,-0.07,5.11%,2100,-
30-Dec-20,ORCH,Kenya Orchards Ltd,10.5,12.5,10.5,10.5,10.5,10.5,-,-,-,-
30-Dec-20,UNGA,Unga Group Ltd,26.1,35,31.8,31.8,31.8,31.8,-,-,-,-
31-Dec-20,BOC,BOC Kenya Plc,53,72,63,63,63,63,-,-,-,-
31-Dec-20,BAT,British American Tobacco Kenya Plc,305,505,361,361,361,383.25,-22.25,5.81%,200,-
31-Dec-20,CARB,Carbacid Investments Plc,7.2,13,12.05,12.1,12.1,11.95,0.15,1.26%,17500,-
31-Dec-20,EABL,East African Breweries Ltd,135,222.25,154,156,154.25,154,0.25,0.16%,71700,-
31-Dec-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.21,1.34,1.23,1.3,-0.07,5.38%,2000,-
31-Dec-20,ORCH,Kenya Orchards Ltd,10.5,12.5,10.5,10.5,10.5,10.5,-,-,-,-
31-Dec-20,UNGA,Unga Group Ltd,26.1,35,31.8,31.8,31.8,31.8,-,-,-,-
